	person_id	arrest_id	charge_degree	offense_category	arrest_date_event
5825	2579110	6362220	felony	other	2016-12-08
5826	230959	7388422	felony	other	2016-03-04
5827	2582339	7002347	felony	other	2016-05-31
5828	1113857	7004850	misdemeanor	other	2016-05-29
5829	1114013	6388244	felony	other	2016-11-25
5830	2582921	7037958	misdemeanor	other	2016-05-19
5831	2584613	7226797	misdemeanor	other	2016-04-16
5832	2582921	7277980	misdemeanor	other	2016-04-04
5833	79145	7547059	misdemeanor	other	2016-01-19
5834	2570957	5087810	misdemeanor	property	2017-10-01
5835	2559192	5519404	misdemeanor	other	2017-07-12
5836	2559192	6055238	misdemeanor	other	2017-03-02
5837	2591916	5298889	misdemeanor	other	2017-08-25
5838	1111687	5936371	misdemeanor	other	2017-04-03
5839	51504	2581943	misdemeanor	property	2018-12-07
5840	2572349	3411394	misdemeanor	property	2018-07-18
5841	1475717	3193787	misdemeanor	other	2018-08-10
5842	1114013	4457859	felony	other	2018-01-24
5843	1475717	4252419	felony	other	2018-03-02
5844	2582921	2532252	misdemeanor	other	2018-12-16
5845	89034	3233071	misdemeanor	property	2018-08-03
5846	1113786	3952684	felony	other	2018-04-12
5847	1421025	3106149	misdemeanor	other	2018-08-30
5848	2601543	2977689	felony	other	2018-09-23
5849	1114653	2655257	misdemeanor	other	2018-11-22
5850	2601543	2958622	felony	other	2018-09-26
5851	75450	1340657	misdemeanor	property	2019-07-08
5852	75450	1264104	misdemeanor	property	2019-07-22
5853	77608	1486836	felony	other	2019-06-08
5854	2557412	1025700	felony	other	2019-09-06
5855	75450	1473435	misdemeanor	property	2019-06-11
5856	2557412	772422	felony	other	2019-10-25
5857	89034	765428	misdemeanor	other	2019-10-27
5858	89034	731479	misdemeanor	other	2019-11-04
5859	75450	3357527	felony	other	2020-07-06
5860	75450	46029	misdemeanor	property	2020-04-10
5861	43143	4064588	felony	other	2020-08-04
5862	2556504	280496	misdemeanor	other	2020-02-05
5863	1113857	6450648	misdemeanor	other	2016-11-10
5864	1273296	6762675	misdemeanor	other	2016-08-10
5865	75450	953304	misdemeanor	property	2019-09-19
5866	75450	953303	misdemeanor	property	2019-09-19
5867	2558637	477235	misdemeanor	other	2019-12-26
5868	2559192	815690	misdemeanor	other	2019-10-16
5869	79687	347387	felony	property	2020-01-23
5870	1061804	28642977	misdemeanor	other	2012-03-30
5871	845123	5118933	misdemeanor	other	2017-09-26
5872	883902	5873545	felony	drug	2017-04-19
5873	847667	1805244	misdemeanor	other	2019-04-30
5874	847994	9715807	misdemeanor	drug	2014-02-14
5875	847994	9099584	misdemeanor	drug	2014-09-04
5876	43443	8382072	misdemeanor	other	2015-05-04
5877	860034	8559482	misdemeanor	other	2015-03-10
5878	848761	7431723	felony	other	2016-02-22
5879	848761	7551045	felony	other	2016-01-17
5880	2456906	6196462	felony	other	2017-01-26
5881	845123	5471332	misdemeanor	other	2017-07-23
5882	1431898	5547472	misdemeanor	drug	2017-07-06
5883	172713	4874761	misdemeanor	drug	2017-11-04
5884	861665	2469503	misdemeanor	property	2018-12-31
5885	2508428	3866854	misdemeanor	other	2018-04-26
5886	2529982	3050989	misdemeanor	other	2018-09-10
5887	847994	2573067	misdemeanor	drug	2018-12-09
5888	1075503	1264272	felony	other	2019-07-22
5889	845123	2238643	misdemeanor	property	2019-02-13
5890	1075503	767042	misdemeanor	property	2019-10-26
5891	2508428	1065649	misdemeanor	other	2019-08-29
5892	1075503	2334462	misdemeanor	property	2019-01-26
5893	847667	383385	misdemeanor	property	2020-01-16
5894	1435646	10557156	misdemeanor	other	2013-05-07
5895	2497447	7911242	misdemeanor	property	2015-09-29
5896	883902	5996828	misdemeanor	property	2017-03-19
5897	1055115	28951796	misdemeanor	drug	2012-01-25
5898	1072559	11446687	misdemeanor	other	2012-06-22
5899	1072559	11257034	misdemeanor	other	2012-08-28
5900	1072559	11284482	misdemeanor	other	2012-08-18
5901	1072559	11341182	misdemeanor	other	2012-07-31
5902	1072559	10571815	misdemeanor	other	2013-05-01
5903	1072559	10339955	misdemeanor	other	2013-07-21
5904	1072559	10369604	misdemeanor	other	2013-07-11
5905	1072559	10497440	misdemeanor	other	2013-05-28
5906	1103608	10506675	misdemeanor	drug	2013-05-24
5907	1103608	10525906	misdemeanor	drug	2013-05-17
5908	1072559	9036975	misdemeanor	other	2014-09-23
5909	1072559	8485159	misdemeanor	other	2015-04-01
5910	80009	7715053	felony	other	2015-11-28
5911	1072559	8203434	misdemeanor	other	2015-07-02
5912	1246239	8264135	misdemeanor	other	2015-06-11
5913	1297492	6957590	misdemeanor	other	2016-06-13
5914	844881	6716680	misdemeanor	other	2016-08-23
5915	1072559	6728423	misdemeanor	other	2016-08-19
5916	2498706	6747081	misdemeanor	other	2016-08-13
5917	3352529	6940518	misdemeanor	property	2016-06-17
5918	3352613	6944236	misdemeanor	other	2016-06-16
5919	3353632	6989420	misdemeanor	other	2016-06-03
5920	1072559	6845142	misdemeanor	other	2016-07-15
5921	1072559	6861348	misdemeanor	other	2016-07-10
5922	1072559	5460661	misdemeanor	other	2017-07-25
5923	1072559	5775338	misdemeanor	other	2017-05-15
5924	73153	5471393	misdemeanor	other	2017-07-23
5925	3357315	5586402	misdemeanor	other	2017-06-27
5926	1072559	5586529	misdemeanor	other	2017-06-27
5927	3357477	5289777	misdemeanor	other	2017-08-28
5928	3357315	5592644	misdemeanor	other	2017-06-26
5929	1072559	5858988	misdemeanor	other	2017-04-21
5930	1072559	5634714	misdemeanor	other	2017-06-16
5931	1072559	5639420	misdemeanor	other	2017-06-15
5932	65834	5660831	misdemeanor	other	2017-06-10
5933	1072559	5710335	misdemeanor	other	2017-05-28
5934	1072559	5964284	misdemeanor	other	2017-03-28
5935	1072559	5972108	misdemeanor	other	2017-03-26
5936	3359578	3506084	misdemeanor	drug	2018-07-03
5937	1072559	3685341	misdemeanor	other	2018-05-30
5938	3357477	3487325	misdemeanor	other	2018-07-06
5939	48528	3601975	misdemeanor	other	2018-06-14
5940	3359578	3451038	misdemeanor	drug	2018-07-12
5941	1281927	3602021	misdemeanor	other	2018-06-14
5942	1072559	2775665	misdemeanor	other	2018-10-31
5943	1072559	3692086	misdemeanor	other	2018-05-29
5944	1072559	1554584	misdemeanor	other	2019-05-28
5945	56090	732084	misdemeanor	property	2019-11-04
5946	3328849	1425390	misdemeanor	other	2019-06-20
5947	1072559	852371	misdemeanor	other	2019-10-09
5948	1072559	764242	misdemeanor	other	2019-10-28
5949	1072559	712454	misdemeanor	other	2019-11-07
5950	1072559	11437678	misdemeanor	other	2012-06-26
5951	1072559	8842667	misdemeanor	other	2014-12-02
5952	1072559	3696388	misdemeanor	other	2018-05-28
5953	243705	3549994	misdemeanor	property	2018-06-24
5954	1107929	4290696	misdemeanor	violent	2018-02-23
5955	3363012	3601979	misdemeanor	other	2018-06-14
5956	861665	1983509	misdemeanor	drug	2019-03-29
5957	1072559	1312244	misdemeanor	other	2019-07-12
5958	1072559	6235545	misdemeanor	other	2017-01-15
5959	1072559	5628439	misdemeanor	other	2017-06-18
5960	1072559	5629753	misdemeanor	other	2017-06-17
5961	1072559	5707680	misdemeanor	other	2017-05-30
5962	1071856	7581961	misdemeanor	other	2016-01-09
5963	847667	5564259	misdemeanor	other	2017-07-03
5964	42402	3685258	misdemeanor	other	2018-05-30
5965	42402	3685257	misdemeanor	other	2018-05-30
5966	1107929	463361	felony	property	2019-12-30
5967	1055158	477455	misdemeanor	other	2019-12-26
5968	1055158	4048565	misdemeanor	property	2020-07-28
5969	1072559	6357610	misdemeanor	other	2016-12-09
5970	43195	6751643	misdemeanor	drug	2016-08-12
5971	101916	10915895	misdemeanor	property	2012-12-28
5972	92826	10004550	misdemeanor	other	2013-11-15
5973	121540	10620535	misdemeanor	property	2013-04-15
5974	122092	10211190	misdemeanor	other	2013-09-02
5975	92254	10339800	misdemeanor	property	2013-07-21
5976	92636	10094385	misdemeanor	other	2013-10-15
5977	69058	10388572	misdemeanor	other	2013-07-03
5978	65964	10398758	misdemeanor	other	2013-06-30
5979	98350	10542509	misdemeanor	other	2013-05-11
5980	145687	8884842	misdemeanor	other	2014-11-17
5981	146410	8890102	misdemeanor	other	2014-11-14
5982	134133	8935342	misdemeanor	other	2014-10-29
5983	92636	9036170	misdemeanor	other	2014-09-23
5984	92636	9098848	misdemeanor	other	2014-09-04
5985	92636	9153638	misdemeanor	other	2014-08-16
5986	145687	8923209	misdemeanor	other	2014-11-03
5987	26258	9460214	misdemeanor	drug	2014-05-14
5988	91690	8996455	misdemeanor	other	2014-10-07
5989	162419	9205618	misdemeanor	drug	2014-07-30
5990	92826	9240383	misdemeanor	other	2014-07-18
5991	92636	9247361	misdemeanor	other	2014-07-16
5992	33016	9283658	misdemeanor	other	2014-07-03
5993	92636	9298546	misdemeanor	other	2014-06-30
5994	114124	9378296	misdemeanor	other	2014-06-03
5995	114124	7907348	misdemeanor	other	2015-09-30
5996	92636	8123298	misdemeanor	other	2015-07-25
5997	92636	8130743	misdemeanor	other	2015-07-23
5998	146410	8310470	misdemeanor	other	2015-05-27
5999	92636	8731662	misdemeanor	other	2015-01-14
6000	92636	7874839	misdemeanor	other	2015-10-12
6001	114124	7783692	misdemeanor	other	2015-11-06
6002	114124	7783693	misdemeanor	other	2015-11-06
6003	92636	8001758	misdemeanor	other	2015-09-01
6004	92636	8007497	misdemeanor	other	2015-08-31
6005	92636	8032607	misdemeanor	other	2015-08-22
6006	126282	7848536	misdemeanor	other	2015-10-17
6007	207810	6730817	misdemeanor	property	2016-08-18
6008	209421	6781573	misdemeanor	other	2016-08-04
6009	92636	6792298	misdemeanor	other	2016-08-01
6010	206826	6933061	misdemeanor	other	2016-06-20
6011	146410	6511633	misdemeanor	other	2016-10-21
6012	92220	6515483	misdemeanor	other	2016-10-20
6013	92826	7407694	misdemeanor	other	2016-02-28
6014	84027	6677243	misdemeanor	property	2016-09-02
6015	101916	7454027	misdemeanor	other	2016-02-18
6016	222575	6681053	misdemeanor	property	2016-09-01
6017	92636	7194553	misdemeanor	other	2016-04-26
6018	92826	7253000	misdemeanor	property	2016-04-11
6019	92636	7478049	misdemeanor	other	2016-02-10
6020	228565	4798967	misdemeanor	other	2017-11-18
6021	95389	5251707	misdemeanor	other	2017-09-04
6022	146410	5763206	misdemeanor	other	2017-05-17
6023	114124	6060715	misdemeanor	other	2017-03-01
6024	92254	5577764	misdemeanor	property	2017-06-29
6025	69058	6077553	misdemeanor	other	2017-02-24
6026	235947	5708597	misdemeanor	property	2017-05-29
6027	236508	6096933	misdemeanor	property	2017-02-19
6028	27785	5475547	misdemeanor	property	2017-07-21
6029	109307	5534632	misdemeanor	property	2017-07-09
6030	230959	4611115	misdemeanor	property	2017-12-21
6031	91611	5546181	misdemeanor	other	2017-07-06
6032	91611	5546182	misdemeanor	other	2017-07-06
6033	27249	4657056	misdemeanor	other	2017-12-12
6034	239769	4629514	misdemeanor	property	2017-12-18
6035	92636	4764155	misdemeanor	other	2017-11-23
6036	91481	4650173	misdemeanor	other	2017-12-13
6037	92826	6139694	misdemeanor	other	2017-02-09
6038	243409	5175054	misdemeanor	other	2017-09-15
6039	145687	5827370	misdemeanor	property	2017-05-01
6040	98350	5834275	misdemeanor	other	2017-04-28
6041	146410	4995281	misdemeanor	other	2017-10-18
6042	92636	5202341	misdemeanor	other	2017-09-12
6043	251820	5432571	misdemeanor	other	2017-07-31
6044	25060	5682065	misdemeanor	property	2017-06-05
6045	115414	5959846	misdemeanor	property	2017-03-29
6046	253477	5894909	misdemeanor	other	2017-04-13
6047	229802	5976310	misdemeanor	other	2017-03-24
6048	92826	6037598	misdemeanor	other	2017-03-07
6049	242203	2472356	misdemeanor	property	2018-12-29
6050	255887	3404410	misdemeanor	property	2018-07-19
6051	256881	3893652	misdemeanor	other	2018-04-21
6052	259056	4219078	felony	property	2018-03-08
6053	91690	3083790	misdemeanor	other	2018-09-04
6054	262806	2491948	misdemeanor	property	2018-12-26
6055	98350	2533625	misdemeanor	other	2018-12-15
6056	243705	2896502	misdemeanor	property	2018-10-09
6057	98350	2904433	misdemeanor	other	2018-10-06
6058	146410	4568701	misdemeanor	other	2018-01-02
6059	92636	4571684	misdemeanor	other	2018-01-01
6060	230959	3513620	misdemeanor	property	2018-06-30
6061	229802	3206490	misdemeanor	other	2018-08-08
6062	91690	3206703	misdemeanor	other	2018-08-08
6063	196266	3375314	misdemeanor	property	2018-07-25
6064	146410	3477178	misdemeanor	other	2018-07-07
6065	184560	3816817	misdemeanor	violent	2018-05-05
6066	98350	3036162	misdemeanor	other	2018-09-12
6067	122092	2547343	misdemeanor	property	2018-12-13
6068	276664	2797309	felony	property	2018-10-26
6069	264201	3945921	misdemeanor	other	2018-04-13
6070	277226	4079284	misdemeanor	other	2018-04-01
6071	92254	4354694	misdemeanor	other	2018-02-11
6072	92254	562584	misdemeanor	property	2019-12-06
6073	13592	2446920	felony	property	2019-01-04
6074	115968	1413859	misdemeanor	other	2019-06-22
6075	27785	604392	misdemeanor	property	2019-11-29
6076	13592	2446919	misdemeanor	other	2019-01-04
6077	69058	1135232	misdemeanor	other	2019-08-15
6078	300361	2149383	felony	property	2019-03-01
6079	72764	1617960	misdemeanor	property	2019-05-16
6080	277226	1797735	misdemeanor	other	2019-05-01
6081	72764	2076080	felony	property	2019-03-13
6082	98350	312486	misdemeanor	other	2020-01-30
6083	301613	130559	misdemeanor	property	2020-03-06
6084	207810	376748	misdemeanor	other	2020-01-17
6085	98350	7825454	misdemeanor	other	2015-10-24
6086	91724	6082346	misdemeanor	other	2017-02-23
6087	229802	5973303	misdemeanor	property	2017-03-25
6088	230776	4915633	misdemeanor	drug	2017-10-30
6089	98350	5742205	misdemeanor	other	2017-05-23
6090	3474214	5585491	misdemeanor	property	2017-06-27
6091	316053	9927124	misdemeanor	other	2013-12-07
6092	206826	10194004	misdemeanor	other	2013-09-08
6093	206826	10205166	misdemeanor	other	2013-09-04
6094	92254	10224652	misdemeanor	drug	2013-08-28
6095	239629	10251819	misdemeanor	drug	2013-08-19
6096	115414	10321175	misdemeanor	drug	2013-07-27
6097	316053	10890985	felony	property	2013-01-08
6098	32790	10354723	misdemeanor	drug	2013-07-16
6099	98350	10365532	misdemeanor	other	2013-07-12
6100	92826	9658779	misdemeanor	other	2014-03-07
6101	27382	9667837	misdemeanor	other	2014-03-05
6102	92826	9139226	misdemeanor	other	2014-08-21
6103	542158	9172574	misdemeanor	other	2014-08-09
6104	311707	8992396	misdemeanor	other	2014-10-08
6105	542158	9184295	misdemeanor	other	2014-08-06
6106	542158	9191358	misdemeanor	property	2014-08-04
6107	162419	9586773	misdemeanor	other	2014-04-01
6108	92826	9623274	misdemeanor	other	2014-03-19
6109	92826	9623275	misdemeanor	other	2014-03-19
6110	92254	8470938	misdemeanor	property	2015-04-06
6111	106675	7965518	misdemeanor	drug	2015-09-11
6112	700259	7580770	misdemeanor	other	2016-01-10
6113	92826	7304459	misdemeanor	other	2016-03-28
6114	109307	6446640	felony	other	2016-11-11
6115	92826	7335990	misdemeanor	other	2016-03-18
6116	541012	6933156	misdemeanor	other	2016-06-20
6117	103801	7470210	misdemeanor	drug	2016-02-12
6118	220893	7488749	misdemeanor	other	2016-02-08
6119	92826	7387880	misdemeanor	other	2016-03-04
6120	541012	6956956	misdemeanor	other	2016-06-13
6121	106675	6560430	misdemeanor	drug	2016-10-07
6122	239629	6966213	misdemeanor	drug	2016-06-10
6123	92636	6638585	misdemeanor	other	2016-09-14
6124	220893	6278800	misdemeanor	other	2017-01-04
6125	540187	4762721	misdemeanor	other	2017-11-24
6126	98350	5759973	misdemeanor	other	2017-05-18
6127	220893	6065254	misdemeanor	other	2017-02-28
6128	92254	6070899	misdemeanor	property	2017-02-27
6129	242483	6191499	misdemeanor	property	2017-01-27
6130	231083	5806918	misdemeanor	other	2017-05-05
6131	175405	4862016	felony	violent	2017-11-07
6132	243705	4583389	misdemeanor	drug	2017-12-28
6133	742629	4598035	misdemeanor	property	2017-12-25
6134	175405	4776413	felony	violent	2017-11-21
6135	92254	4639608	misdemeanor	property	2017-12-15
6136	28710	4826472	misdemeanor	drug	2017-11-14
6137	175405	4836918	felony	violent	2017-11-13
6138	13592	4855258	felony	violent	2017-11-08
6139	175405	4862015	felony	violent	2017-11-07
6140	746888	4861385	misdemeanor	other	2017-11-07
6141	746888	4874206	misdemeanor	other	2017-11-04
6142	750540	5637824	misdemeanor	drug	2017-06-15
6143	754401	5643084	misdemeanor	drug	2017-06-14
6144	542158	5432796	misdemeanor	other	2017-07-31
6145	220893	6210564	misdemeanor	other	2017-01-23
6146	540719	6240674	misdemeanor	other	2017-01-13
6147	761620	2618133	felony	other	2018-11-30
6148	202960	3623365	felony	other	2018-06-11
6149	763078	4111160	felony	other	2018-03-27
6150	259056	4205506	misdemeanor	other	2018-03-10
6151	228565	2974985	misdemeanor	drug	2018-09-24
6152	767695	4534880	misdemeanor	drug	2018-01-10
6153	338042	2642538	misdemeanor	property	2018-11-26
6154	235227	3865544	misdemeanor	drug	2018-04-26
6155	175405	4338553	felony	violent	2018-02-14
6156	539268	3225254	misdemeanor	property	2018-08-05
6157	539268	3225255	misdemeanor	other	2018-08-05
6158	265085	2818124	misdemeanor	property	2018-10-23
6159	33253	4284534	felony	property	2018-02-25
6160	98350	3549692	misdemeanor	drug	2018-06-24
6161	92254	3059478	misdemeanor	property	2018-09-07
6162	239629	3962327	felony	drug	2018-04-11
6163	741080	3802665	felony	other	2018-05-08
6164	742629	3828636	felony	property	2018-05-03
6165	239629	3261414	misdemeanor	drug	2018-07-29
6166	786744	3490313	misdemeanor	property	2018-07-05
6167	277226	3614607	misdemeanor	other	2018-06-12
6168	277226	3614608	misdemeanor	other	2018-06-12
6169	276664	3710052	misdemeanor	property	2018-05-25
6170	69058	3734869	misdemeanor	other	2018-05-21
6171	586087	3914179	misdemeanor	drug	2018-04-18
6172	176762	4308924	misdemeanor	drug	2018-02-20
6173	184560	2533506	misdemeanor	other	2018-12-15
6174	761620	2618132	misdemeanor	drug	2018-11-30
6175	122092	2653660	misdemeanor	drug	2018-11-23
6176	63188	2683161	misdemeanor	other	2018-11-17
6177	122092	2748489	misdemeanor	drug	2018-11-03
6178	100614	3016459	felony	property	2018-09-15
6179	121540	3021709	felony	property	2018-09-14
6180	189625	3945939	misdemeanor	drug	2018-04-13
6181	27836	4190589	misdemeanor	drug	2018-03-13
6182	202960	4331087	misdemeanor	property	2018-02-15
6183	228565	3878948	misdemeanor	property	2018-04-24
6184	238381	3879437	misdemeanor	property	2018-04-24
6185	742629	2144317	felony	violent	2019-03-02
6186	92254	1498731	misdemeanor	property	2019-06-06
6187	126282	1504936	misdemeanor	other	2019-06-05
6188	539268	707921	felony	property	2019-11-08
6189	122092	691876	misdemeanor	drug	2019-11-12
6190	224737	2453019	felony	drug	2019-01-03
6191	213172	1840756	misdemeanor	other	2019-04-23
6192	555837	2354030	felony	violent	2019-01-23
6193	235227	1201339	misdemeanor	drug	2019-08-02
6194	539268	1279156	misdemeanor	other	2019-07-18
6195	767053	1317580	misdemeanor	other	2019-07-11
6196	92254	1347700	misdemeanor	property	2019-07-05
6197	545503	1481387	misdemeanor	drug	2019-06-10
6198	539268	2066742	misdemeanor	drug	2019-03-14
6199	316053	10888043	felony	property	2013-01-09
6200	570963	10496654	misdemeanor	other	2013-05-28
6201	655898	8812274	misdemeanor	property	2014-12-12
6202	251820	8087446	misdemeanor	other	2015-08-06
6203	3664742	7478500	felony	drug	2016-02-10
6204	707024	6915516	felony	property	2016-06-26
6205	3667430	6623308	felony	violent	2016-09-19
6206	146410	4860977	felony	property	2017-11-07
6207	91724	5143947	misdemeanor	other	2017-09-21
6208	91724	4588925	misdemeanor	other	2017-12-27
6209	746888	4981381	misdemeanor	other	2017-10-20
6210	93743	5001124	misdemeanor	drug	2017-10-17
6211	323098	3128497	misdemeanor	property	2018-08-25
